"cp","minsplit","minbucket","maxdepth","accuracy","kappa","balanced_accuracy","precision_satisfied","recall_satisfied","f1_satisfied","specificity"
0.001,60,30,5,0.642951127819549,0.245444638005289,0.620643939393939,0.583392852476871,0.4875,0.524564262421747,0.753787878787879
0.002,60,30,5,0.648308270676692,0.254415984149912,0.62387187088274,0.601877700961719,0.478804347826087,0.52631864838666,0.768939393939394
0.005,60,30,5,0.658834586466165,0.271198817216629,0.631258234519104,0.625974708185661,0.466304347826087,0.525659637752064,0.796212121212121
0.01,60,30,5,0.657111528822055,0.261669117138916,0.626449275362319,0.625950575455646,0.444565217391304,0.507679392341047,0.808333333333333
0.02,60,30,5,0.675,0.288677292712689,0.636680665349144,0.694971278721279,0.406884057971014,0.498787377392191,0.866477272727273
5e-04,80,30,5,0.632236842105263,0.222770776988612,0.60957674571805,0.567343906582724,0.47445652173913,0.510770687575541,0.74469696969697
0.001,80,30,5,0.632236842105263,0.222770776988612,0.60957674571805,0.567343906582724,0.47445652173913,0.510770687575541,0.74469696969697
0.002,80,30,5,0.637593984962406,0.231742123133235,0.612804677206851,0.585828755067572,0.465760869565217,0.512525073540453,0.759848484848485
0.005,80,30,5,0.64812030075188,0.248524956199952,0.620191040843215,0.609925762291514,0.453260869565217,0.511866062905857,0.787121212121212
0.01,80,30,5,0.649968671679198,0.24862137566969,0.620388669301713,0.613318996508278,0.444565217391304,0.503168114145558,0.796212121212121
0.02,80,30,5,0.675,0.288677292712689,0.636680665349144,0.694971278721279,0.406884057971014,0.498787377392191,0.866477272727273
5e-04,80,40,5,0.618013784461153,0.184095388115798,0.589430994729908,0.551430333418993,0.419202898550725,0.471951562968364,0.759659090909091
0.001,80,40,5,0.618013784461153,0.184095388115798,0.589430994729908,0.551430333418993,0.419202898550725,0.471951562968364,0.759659090909091
0.002,80,40,5,0.618013784461153,0.184095388115798,0.589430994729908,0.551430333418993,0.419202898550725,0.471951562968364,0.759659090909091
0.005,80,40,5,0.62515664160401,0.195729729939629,0.593515316205534,0.578520634422337,0.406159420289855,0.473400838330683,0.780871212121212
0.01,80,40,5,0.628634085213033,0.207915904470098,0.601156949934124,0.570764520961298,0.436594202898551,0.48578970245728,0.765719696969697
0.02,80,40,5,0.666040100250627,0.278094911960542,0.633530961791831,0.641048534798535,0.43713768115942,0.510729803392342,0.829924242424242
5e-04,30,10,6,0.634147869674185,0.221247728740563,0.608061594202899,0.571943546649429,0.453623188405797,0.499409322071861,0.7625
0.001,30,10,6,0.634147869674185,0.221247728740563,0.608061594202899,0.571943546649429,0.453623188405797,0.499409322071861,0.7625
0.002,30,10,6,0.6359335839599,0.226456062073897,0.610665760869565,0.57491973712562,0.46195652173913,0.505242655405194,0.759375
0.005,30,10,6,0.637750626566416,0.227132593818977,0.610708992094862,0.57908226605982,0.44963768115942,0.500127527278974,0.771780303030303
0.01,30,10,6,0.641259398496241,0.231377831646846,0.611944169960474,0.588964383999214,0.43695652173913,0.497353118293426,0.786931818181818
0.02,30,10,6,0.660839598997494,0.265000066414719,0.626441040843215,0.648582528582529,0.419927536231884,0.499489815403128,0.832954545454546
5e-04,40,10,6,0.623496240601504,0.191487245478378,0.592039278656126,0.565428607340372,0.406521739130435,0.469008294416566,0.777556818181818
0.001,40,10,6,0.623496240601504,0.191487245478378,0.592039278656126,0.565428607340372,0.406521739130435,0.469008294416566,0.777556818181818
0.002,40,10,6,0.623496240601504,0.191487245478378,0.592039278656126,0.565428607340372,0.406521739130435,0.469008294416566,0.777556818181818
